date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
2020-03-03,1,0,0,0,0,0,1,0.0,0,0,,,,突尼斯
2020-03-08,2,0,0,0,0,0,1,0.0,0,0,0.0,,0.0,突尼斯
2020-03-09,5,0,0,0,0,0,3,0.0,0,0,0.0,,0.0,突尼斯
2020-03-11,7,0,0,0,0,0,2,0.0,0,0,0.0,,0.0,突尼斯
2020-03-12,13,0,0,0,0,0,6,0.0,0,0,0.0,,0.0,突尼斯
2020-03-13,16,0,0,0,0,0,3,0.0,0,0,0.0,,0.0,突尼斯
2020-03-14,18,0,0,0,0,0,2,0.0,0,0,0.0,,0.0,突尼斯
2020-03-15,20,0,0,0,0,0,2,0.0,0,0,0.0,,0.0,突尼斯
2020-03-17,24,0,0,0,0,0,4,0.0,0,0,0.0,,0.0,突尼斯
2020-03-19,39,0,0,0,0,0,15,0.0,0,0,0.0,,0.0,突尼斯
2020-03-20,54,0,0,0,0,0,15,0.0,0,0,0.0,,0.0,突尼斯
2020-03-21,60,0,0,1,0,0,6,0.0,0,1,0.0,,0.0,突尼斯
2020-03-22,75,0,0,3,0,0,15,0.0,0,2,0.0,,0.0,突尼斯
2020-03-23,89,0,0,3,0,0,14,0.0,0,0,0.0,,0.0,突尼斯
2020-03-24,114,0,0,3,0,0,25,0.0,0,0,0.0,,0.0,突尼斯
2020-03-25,173,0,0,5,0,0,59,0.0,0,2,0.0,,0.0,突尼斯
2020-03-26,197,0,2,5,0,0,24,0.0,2,0,0.0,,0.0,突尼斯
2020-03-27,227,0,2,6,0,0,30,0.0,0,1,0.0,,0.0,突尼斯
2020-03-28,278,0,2,6,0,0,51,0.0,0,0,0.0,,0.0,突尼斯
2020-03-29,362,0,3,8,0,0,84,0.0,1,2,0.0,,0.0,突尼斯
2020-03-31,394,0,3,10,0,0,32,0.0,0,2,0.0,,0.0,突尼斯
2020-04-01,423,0,3,12,0,0,29,0.0,0,2,0.0,,0.0,突尼斯
2020-04-02,455,0,3,14,0,0,32,0.0,0,2,0.0,,0.0,突尼斯
2020-04-03,495,0,3,14,0,0,40,0.0,0,0,0.0,,0.0,突尼斯
2020-04-04,553,0,5,19,0,0,58,0.0,2,5,0.0,,0.0,突尼斯
2020-04-05,574,0,5,22,0,0,21,0.0,0,3,0.0,,0.0,突尼斯
2020-04-06,596,0,5,22,0,0,22,0.0,0,0,0.0,,0.0,突尼斯
2020-04-07,623,0,5,23,0,0,27,0.0,0,1,0.0,,0.0,突尼斯
2020-04-08,628,0,25,24,0,0,5,0.0,20,1,0.0,,0.0,突尼斯
2020-04-09,643,0,25,25,0,0,15,0.0,0,1,0.0,,0.0,突尼斯
2020-04-10,671,0,25,25,0,0,28,0.0,0,0,0.0,,0.0,突尼斯
2020-04-11,685,0,25,28,0,0,14,0.0,0,3,0.0,,0.0,突尼斯
2020-04-12,707,0,43,31,0,0,22,0.0,18,3,0.0,,0.0,突尼斯
2020-04-13,726,0,43,34,0,0,19,0.0,0,3,0.0,,0.0,突尼斯
2020-04-14,747,0,43,34,0,0,21,0.0,0,0,0.0,,0.0,突尼斯
2020-04-15,780,0,43,35,0,0,33,0.0,0,1,0.0,,0.0,突尼斯
2020-04-16,822,0,43,37,0,0,42,0.0,0,2,0.0,,0.0,突尼斯
2020-04-17,864,0,43,37,0,0,42,0.0,0,0,0.0,,0.0,突尼斯
2020-04-18,866,0,43,37,0,0,2,0.0,0,0,0.0,,0.0,突尼斯
2020-04-19,879,0,43,38,0,0,13,0.0,0,1,0.0,,0.0,突尼斯
2020-04-20,884,0,43,38,0,0,5,0.0,0,0,0.0,,0.0,突尼斯
2020-04-21,901,0,170,38,0,0,17,0.0,127,0,0.0,,0.0,突尼斯
2020-04-22,909,0,190,38,0,0,8,0.0,20,0,0.0,,0.0,突尼斯
2020-04-23,918,0,190,38,0,0,9,0.0,0,0,0.0,,0.0,突尼斯
2020-04-24,922,0,194,38,0,0,4,0.0,4,0,0.0,,0.0,突尼斯
2020-04-25,939,0,207,38,0,0,17,0.0,13,0,0.0,,0.0,突尼斯
2020-04-26,949,0,216,38,0,0,10,0.0,9,0,0.0,,0.0,突尼斯
2020-03-09,2,0,0,0,0,0,2,0.0,0,0,0.0,,,塞尔维亚
2020-03-10,5,0,0,0,0,0,3,0.0,0,0,0.0,,0.0,塞尔维亚
2020-03-11,12,0,0,0,0,0,7,0.0,0,0,0.0,,0.0,塞尔维亚
2020-03-12,24,0,0,0,0,0,12,0.0,0,0,0.0,,0.0,塞尔维亚
2020-03-13,35,0,0,0,0,0,11,0.0,0,0,0.0,,0.0,塞尔维亚
2020-03-14,46,0,0,0,0,0,11,0.0,0,0,0.0,,0.0,塞尔维亚
2020-03-15,48,0,0,0,0,0,2,0.0,0,0,0.0,,0.0,塞尔维亚
2020-03-16,65,0,0,0,0,0,17,0.0,0,0,0.0,,0.0,塞尔维亚
2020-03-17,83,0,0,0,0,0,18,0.0,0,0,0.0,,0.0,塞尔维亚
2020-03-18,89,0,0,0,0,0,6,0.0,0,0,0.0,,0.0,塞尔维亚
2020-03-19,103,0,0,0,0,0,14,0.0,0,0,0.0,,0.0,塞尔维亚
2020-03-20,118,0,0,1,0,0,15,0.0,0,1,0.0,,0.0,塞尔维亚
2020-03-21,171,0,0,1,0,0,53,0.0,0,0,0.0,,0.0,塞尔维亚
2020-03-22,222,0,0,2,0,0,51,0.0,0,1,0.0,,0.0,塞尔维亚
2020-03-23,249,0,0,3,0,0,27,0.0,0,1,0.0,,0.0,塞尔维亚
2020-03-24,303,0,0,3,0,0,54,0.0,0,0,0.0,,0.0,塞尔维亚
2020-03-25,384,0,0,4,0,0,81,0.0,0,1,0.0,,0.0,塞尔维亚
2020-03-26,457,0,0,4,0,0,73,0.0,0,0,0.0,,0.0,塞尔维亚
2020-03-28,659,0,0,4,0,0,202,0.0,0,0,0.0,,0.0,塞尔维亚
2020-03-29,741,0,0,13,0,0,82,0.0,0,9,0.0,,0.0,塞尔维亚
2020-03-30,785,0,0,16,0,0,44,0.0,0,3,0.0,,0.0,塞尔维亚
2020-03-31,900,0,0,23,0,0,115,0.0,0,7,0.0,,0.0,塞尔维亚
2020-04-01,1060,0,0,24,0,0,160,0.0,0,1,0.0,,0.0,塞尔维亚
2020-04-02,1171,0,0,31,0,0,111,0.0,0,7,0.0,,0.0,塞尔维亚
2020-04-03,1476,0,0,44,0,0,305,0.0,0,13,0.0,,0.0,塞尔维亚
2020-04-04,1624,0,0,44,0,0,148,0.0,0,0,0.0,,0.0,塞尔维亚
2020-04-05,1908,0,0,51,0,0,284,0.0,0,7,0.0,,0.0,塞尔维亚
2020-04-06,2200,0,0,58,0,0,292,0.0,0,7,0.0,,0.0,塞尔维亚
2020-04-07,2447,0,0,61,0,0,247,0.0,0,3,0.0,,0.0,塞尔维亚
2020-04-08,2666,0,0,65,0,0,219,0.0,0,4,0.0,,0.0,塞尔维亚
2020-04-09,2867,0,118,66,0,0,201,0.0,118,1,0.0,,0.0,塞尔维亚
2020-04-10,3105,0,118,71,0,0,238,0.0,0,5,0.0,,0.0,塞尔维亚
2020-04-11,3380,0,118,74,0,0,275,0.0,0,3,0.0,,0.0,塞尔维亚
2020-04-12,4054,0,400,85,0,0,674,0.0,282,11,0.0,,0.0,塞尔维亚
2020-04-14,4465,0,400,94,0,0,411,0.0,0,9,0.0,,0.0,塞尔维亚
2020-04-15,4873,0,400,99,0,0,408,0.0,0,5,0.0,,0.0,塞尔维亚
2020-04-16,5318,0,443,103,0,0,445,0.0,43,4,0.0,,0.0,塞尔维亚
2020-04-17,5690,0,534,110,0,0,372,0.0,91,7,0.0,,0.0,塞尔维亚
2020-04-18,5994,0,637,117,0,0,304,0.0,103,7,0.0,,0.0,塞尔维亚
2020-04-19,6318,0,753,122,0,0,324,0.0,116,5,0.0,,0.0,塞尔维亚
2020-04-20,6630,0,870,125,0,0,312,0.0,117,3,0.0,,0.0,塞尔维亚
2020-04-21,6890,0,977,130,0,0,260,0.0,107,5,0.0,,0.0,塞尔维亚
2020-04-22,7114,0,1025,134,0,0,224,0.0,48,4,0.0,,0.0,塞尔维亚
2020-04-23,7276,0,1063,139,0,0,162,0.0,38,5,0.0,,0.0,塞尔维亚
2020-04-24,7483,0,1094,144,0,0,207,0.0,31,5,0.0,,0.0,塞尔维亚
2020-04-25,7779,0,1152,151,0,0,296,0.0,58,7,0.0,,0.0,塞尔维亚
2020-02-05,24433,23260,962,493,0,0,24433,3971.0,962,493,,,,中国
2020-02-06,31161,26359,1540,637,0,0,6728,3230.0,578,144,,,0.0,中国
2020-02-07,34598,27657,2052,723,0,0,3437,0.0,512,86,,,0.0,中国
2020-02-08,37162,28942,2651,812,0,0,2564,3916.0,599,89,,,0.0,中国
2020-02-09,40224,23589,3282,909,0,0,3062,4008.0,631,97,,,0.0,中国
2020-02-10,42708,21675,3998,1017,0,0,2484,3536.0,716,108,,,0.0,中国
2020-02-11,44730,16067,4742,1114,0,0,2022,3342.0,744,97,,,0.0,中国
2020-02-12,58839,13435,5646,1260,0,0,14109,2807.0,904,146,,,0.0,中国
2020-02-13,63932,10109,6728,1381,0,0,5093,2450.0,1082,121,,,0.0,中国
2020-02-14,66575,8969,8101,1524,0,0,2643,2277.0,1373,143,,,0.0,中国
2020-02-15,68584,8228,9425,1666,0,0,2009,1918.0,1324,142,,,0.0,中国
2020-02-16,70635,7264,10853,1772,0,0,2051,1563.0,1428,106,,,0.0,中国
2020-02-17,72528,6242,12561,1870,0,0,1893,1432.0,1708,98,,,0.0,中国
2020-02-18,74279,5248,14387,2006,0,0,1751,1185.0,1826,136,,,0.0,中国
2020-02-19,75101,4922,16170,2121,0,0,822,1277.0,1783,115,,,0.0,中国
2020-02-20,75993,5206,18279,2239,0,0,892,1614.0,2109,118,,,0.0,中国
2020-02-21,76392,5365,20673,2348,0,0,399,1361.0,2394,109,,,0.0,中国
2020-02-22,76846,4148,22907,2445,0,0,454,882.0,2234,97,,,0.0,中国
2020-02-23,77262,3434,24757,2595,0,0,416,620.0,1850,150,,,0.0,中国
2020-02-24,77779,2824,27353,2666,0,0,517,530.0,2596,71,,,0.0,中国
2020-02-25,78190,2491,29775,2718,0,0,411,439.0,2422,52,,,0.0,中国
2020-02-26,78630,2358,32531,2747,0,0,440,508.0,2756,29,,,0.0,中国
2020-02-27,78959,2308,36157,2791,0,0,329,452.0,3626,44,,,0.0,中国
2020-02-28,79389,1418,39049,2838,0,0,430,248.0,2892,47,,,0.0,中国
2020-02-29,79968,851,41675,2873,7365,0,579,132.0,2626,35,-299.0,,0.0,中国
2020-03-01,80174,715,44518,2915,7110,0,206,141.0,2843,42,-255.0,,0.0,中国
2020-03-02,80302,587,47260,2946,6806,0,128,129.0,2742,31,-304.0,,0.0,中国
2020-03-03,80422,520,49914,2984,6416,0,120,143.0,2654,38,-390.0,,0.0,中国
2020-03-04,80565,522,52109,3015,5952,0,143,143.0,2195,31,-464.0,,0.0,中国
2020-03-05,80710,482,53793,3045,5737,0,145,102.0,1684,30,-215.0,,0.0,中国
2020-03-06,80813,502,55477,3073,5489,0,103,99.0,1684,28,-248.0,,0.0,中国
2020-03-07,80859,458,57143,3100,5264,0,46,84.0,1666,27,-225.0,,0.0,中国
2020-03-08,80904,421,58684,3123,5111,0,45,60.0,1541,23,-153.0,,0.0,中国
2020-03-09,80924,349,59982,3140,4794,0,20,36.0,1298,17,-317.0,,0.0,中国
2020-03-10,80955,285,61567,3162,4492,0,31,31.0,1585,22,-302.0,,0.0,中国
2020-03-11,80992,253,62887,3173,4257,0,37,33.0,1320,11,-235.0,,0.0,中国
2020-03-12,81003,147,64216,3180,4020,0,11,33.0,1329,7,-237.0,,0.0,中国
2020-03-13,81021,115,65649,3194,3610,0,18,17.0,1433,14,-410.0,,0.0,中国
2020-03-14,81048,113,67022,3204,3226,0,27,39.0,1373,10,-384.0,,0.0,中国
2020-03-15,81078,134,67863,3218,3032,0,30,41.0,841,14,-194.0,,0.0,中国
2020-03-16,81116,128,68799,3231,2830,0,38,45.0,936,13,-202.0,,0.0,中国
2020-03-17,81151,119,69725,3242,2622,0,35,21.0,926,11,-208.0,,0.0,中国
2020-03-18,81235,105,70547,3250,2314,0,84,23.0,822,8,-308.0,,0.0,中国
2020-03-19,81300,104,71284,3253,2136,0,65,31.0,737,3,-178.0,,0.0,中国
2020-03-20,81416,106,71876,3261,1963,0,116,36.0,592,8,-173.0,,0.0,中国
2020-03-21,81498,118,72382,3267,1845,0,82,45.0,506,6,-118.0,,0.0,中国
2020-03-22,81600,136,72841,3276,1749,0,102,47.0,459,9,-96.0,,0.0,中国
2020-03-23,81747,132,73299,3283,1573,0,147,35.0,458,7,-176.0,,0.0,中国
2020-03-24,81846,134,73791,3287,1399,0,99,33.0,492,4,-174.0,,0.0,中国
2020-03-25,81960,159,74196,3293,1235,0,114,58.0,405,6,-164.0,,0.0,中国
2020-03-26,82078,189,74737,3298,1034,0,118,49.0,541,5,-201.0,,0.0,中国
2020-03-27,82213,184,75122,3301,921,0,135,29.0,385,3,-113.0,,0.0,中国
2020-03-28,82341,174,75600,3306,742,0,128,28.0,478,5,-179.0,,0.0,中国
2020-03-29,82448,168,75937,3311,633,723,107,17.0,337,5,-109.0,,723.0,中国
2020-03-30,82545,183,76225,3314,528,771,97,44.0,288,3,-105.0,,48.0,中国
2020-03-31,82631,183,76415,3321,466,806,86,0.0,190,7,-62.0,,35.0,中国
2020-04-01,82724,153,76610,3327,429,841,93,0.0,195,6,-37.0,,35.0,中国
2020-04-02,82802,135,76785,3331,379,870,78,12.0,175,4,-37.0,,29.0,中国
2020-04-03,82875,0,76984,3335,0,888,73,0.0,199,4,0.0,,18.0,中国
2020-04-04,82930,107,77210,3339,295,913,55,11.0,226,4,0.0,,25.0,中国
2020-04-05,83005,88,77348,3340,265,951,75,10.0,138,1,0.0,,38.0,中国
2020-04-06,83071,88,77450,3340,265,983,66,10.0,102,0,0.0,,32.0,中国
2020-04-07,83157,83,77586,3342,189,1042,86,12.0,136,2,0.0,,59.0,中国
2020-04-08,83249,73,77711,3344,176,1103,92,17.0,125,2,0.0,,61.0,中国
2020-04-09,83305,0,77838,3345,0,1141,56,0.0,127,1,0.0,,38.0,中国
2020-04-10,83369,44,77935,3349,141,1183,64,8.0,97,4,0.0,,42.0,中国
2020-04-11,83482,0,78020,3349,0,1280,113,0.0,85,0,0.0,,97.0,中国
2020-04-12,83597,72,78145,3351,121,1378,115,6.0,125,2,0.0,,98.0,中国
2020-04-13,83696,72,78262,3351,116,1464,99,3.0,117,0,0.0,,86.0,中国
2020-04-14,83745,73,78389,3352,113,1500,49,11.0,127,1,0.0,,36.0,中国
2020-04-15,83797,63,78504,3352,95,1534,52,4.0,115,0,0.0,,34.0,中国
2020-04-16,84149,62,77635,4642,89,1549,352,3.0,-869,1290,0.0,,15.0,中国
2020-04-17,84180,63,77744,4642,85,1566,31,5.0,109,0,0.0,,17.0,中国
2020-04-18,84201,48,77825,4642,85,1575,21,2.0,81,0,0.0,,9.0,中国
2020-04-19,84237,43,77895,4642,81,1583,36,2.0,70,0,0.0,,8.0,中国
2020-04-20,84250,37,77978,4642,82,1587,13,3.0,83,0,0.0,,4.0,中国
2020-04-21,84287,35,78042,4642,78,1610,37,3.0,64,0,0.0,,23.0,中国
2020-04-22,84302,35,78147,4642,63,1616,15,0.0,105,0,0.0,,6.0,中国
2020-04-23,84311,20,78236,4642,63,1618,9,0.0,89,0,0.0,,2.0,中国
2020-04-24,84324,17,78362,4642,49,1629,13,3.0,126,0,0.0,,11.0,中国
2020-04-25,84338,12,78450,4642,51,1634,14,0.0,88,0,0.0,,5.0,中国
2020-04-26,84341,10,78558,4643,52,1636,3,5.0,108,1,0.0,,2.0,中国
2020-04-27,84341,10,78558,4643,52,1636,0,,0,0,,,0.0,中国
2020-01-28,4,0,0,0,0,0,4,0.0,0,0,,,,日本
2020-01-30,6,0,0,0,0,0,2,0.0,0,0,,,0.0,日本
2020-01-31,15,0,0,0,0,0,9,0.0,0,0,,,0.0,日本
2020-02-01,20,0,0,0,0,0,5,0.0,0,0,,,0.0,日本
2020-02-05,30,0,0,0,0,0,10,0.0,0,0,,,0.0,日本
2020-02-06,45,0,0,0,0,0,15,0.0,0,0,,,0.0,日本
2020-02-07,86,0,0,0,0,0,41,0.0,0,0,,,0.0,日本
2020-02-08,146,0,1,0,0,0,60,0.0,1,0,,,0.0,日本
2020-02-09,146,0,1,0,0,0,0,0.0,0,0,,,0.0,日本
2020-02-10,146,0,1,0,0,0,0,0.0,0,0,,,0.0,日本
2020-02-11,148,0,1,0,0,0,2,0.0,0,0,,,0.0,日本
2020-02-12,203,0,1,0,0,0,55,0.0,0,0,,,0.0,日本
2020-02-13,251,0,1,1,0,0,48,0.0,0,1,,,0.0,日本
2020-02-14,259,0,14,1,0,0,8,0.0,13,0,,,0.0,日本
2020-02-15,340,0,14,1,0,0,81,0.0,0,0,,,0.0,日本
2020-02-16,413,0,14,1,0,0,73,0.0,0,0,,,0.0,日本
2020-02-17,500,0,15,1,0,0,87,0.0,1,0,,,0.0,日本
2020-02-18,616,0,15,1,0,0,116,0.0,0,0,,,0.0,日本
2020-02-19,705,0,16,1,0,0,89,0.0,1,0,,,0.0,日本
2020-02-20,728,0,16,3,0,0,23,0.0,0,2,,,0.0,日本
2020-02-21,739,0,23,3,0,0,11,0.0,7,0,,,0.0,日本
2020-02-22,763,0,23,3,0,0,24,0.0,0,0,,,0.0,日本
2020-02-23,838,0,23,4,0,0,75,0.0,0,1,,,0.0,日本
2020-02-24,850,0,23,4,0,0,12,0.0,0,0,,,0.0,日本
2020-02-25,862,0,23,4,0,0,12,0.0,0,0,,,0.0,日本
2020-02-26,891,0,23,7,0,0,29,0.0,0,3,,,0.0,日本
2020-02-27,919,0,23,8,0,0,28,0.0,0,1,,,0.0,日本
2020-02-28,933,0,23,11,0,0,14,0.0,0,3,,,0.0,日本
2020-02-29,947,0,41,11,0,0,14,,18,0,,,0.0,日本
2020-03-01,961,0,41,12,0,0,14,,0,1,,,0.0,日本
2020-03-02,980,0,41,12,0,0,19,,0,0,,,0.0,日本
2020-03-03,999,0,46,12,0,0,19,0.0,5,0,,,0.0,日本
2020-03-04,1036,0,229,12,0,0,37,,183,0,,,0.0,日本
2020-03-05,1056,0,248,12,0,0,20,,19,0,,,0.0,日本
2020-03-06,1112,0,248,12,0,0,56,,0,0,,,0.0,日本
2020-03-07,1157,0,311,13,0,0,45,,63,1,,,0.0,日本
2020-03-08,1190,0,311,14,0,0,33,0.0,0,1,0.0,,0.0,日本
2020-03-09,1218,0,346,16,0,0,28,0.0,35,2,0.0,,0.0,日本
2020-03-10,1277,0,427,19,0,0,59,0.0,81,3,0.0,,0.0,日本
2020-03-11,1334,0,475,21,0,0,57,0.0,48,2,0.0,,0.0,日本
2020-03-12,1387,0,475,26,0,0,53,,0,5,,,0.0,日本
2020-03-13,1408,0,511,26,0,0,21,,36,0,,,0.0,日本
2020-03-14,1484,0,525,29,0,0,76,0.0,14,3,0.0,,0.0,日本
2020-03-15,1530,0,525,31,0,0,46,,0,2,,,0.0,日本
2020-03-16,1547,0,679,35,0,0,17,,154,4,,,0.0,日本
2020-03-17,1594,0,679,36,0,0,47,,0,1,,,0.0,日本
2020-03-18,1631,0,699,38,0,0,37,,20,2,,,0.0,日本
2020-03-19,1674,0,699,40,0,0,43,,0,2,,,0.0,日本
2020-03-20,1727,0,766,43,0,0,53,,67,3,,,0.0,日本
2020-03-21,1767,0,766,45,0,0,40,,0,2,,,0.0,日本
2020-03-22,1815,0,766,49,0,0,48,,0,4,,,0.0,日本
2020-03-23,1855,0,872,52,0,0,40,0.0,106,3,0.0,,0.0,日本
2020-03-24,1865,0,872,52,0,0,10,,0,0,,,0.0,日本
2020-03-25,2026,0,907,55,0,0,161,,35,3,,,0.0,日本
2020-03-26,2117,0,960,57,0,0,91,,53,2,,,0.0,日本
2020-03-27,2219,0,975,61,0,0,102,,15,4,,,0.0,日本
2020-03-28,2511,0,975,65,0,0,292,0.0,0,4,0.0,,0.0,日本
2020-03-29,2608,0,975,66,0,0,97,,0,1,,,0.0,日本
2020-03-30,2701,0,1027,70,0,0,93,,52,4,,,0.0,日本
2020-03-31,2923,0,1043,77,0,0,222,,16,7,,,0.0,日本
2020-04-01,3207,0,1091,80,0,0,284,,48,3,,,0.0,日本
2020-04-02,3483,0,1124,84,0,0,276,,33,4,,,0.0,日本
2020-04-03,3863,0,1133,89,0,0,380,,9,5,,,0.0,日本
2020-04-04,4208,0,1133,95,0,0,345,,0,6,,,0.0,日本
2020-04-05,4570,0,1133,104,0,0,362,,0,9,,,0.0,日本
2020-04-06,4795,0,1211,108,0,0,225,,78,4,,,0.0,日本
2020-04-07,5172,0,1242,109,0,0,377,,31,1,,,0.0,日本
2020-04-08,5691,0,1270,116,0,0,519,,28,7,,,0.0,日本
2020-04-09,6257,0,1323,119,0,0,566,,53,3,,,0.0,日本
2020-04-10,6895,0,1353,135,0,0,638,0.0,30,16,0.0,,0.0,日本
2020-04-11,7611,0,1353,143,0,0,716,0.0,0,8,0.0,,0.0,日本
2020-04-12,8197,0,1353,150,0,0,586,,0,7,,,0.0,日本
2020-04-13,8403,0,1443,155,0,0,206,0.0,90,5,0.0,,0.0,日本
2020-04-14,8888,0,1497,174,0,0,485,,54,19,,,0.0,日本
2020-04-15,9434,0,1546,191,0,0,546,,49,17,,,0.0,日本
2020-04-16,10008,0,1563,203,0,0,574,,17,12,,,0.0,日本
2020-04-17,10535,0,1657,210,0,0,527,,94,7,,,0.0,日本
2020-04-18,11145,0,1702,236,0,0,610,0.0,45,26,0.0,,0.0,日本
2020-04-19,11522,0,1810,238,0,0,377,,108,2,,,0.0,日本
2020-04-20,11864,0,1810,274,0,0,342,,0,36,,,0.0,日本
2020-04-21,12291,0,2001,296,0,0,427,,191,22,,,0.0,日本
2020-04-22,12706,0,2069,299,0,0,415,,68,3,,,0.0,日本
2020-04-23,13134,0,2332,337,0,0,428,,263,38,,,0.0,日本
2020-04-24,13345,0,3053,343,0,0,211,,721,6,,,0.0,日本
2020-04-25,13943,0,3181,373,0,0,598,,128,30,,,0.0,日本
2020-02-08,32,0,0,0,0,0,32,0.0,0,0,,,,泰国
2020-02-10,37,0,22,0,0,0,5,0.0,22,0,,,0.0,泰国
2020-02-15,34,0,0,0,0,0,-3,0.0,-22,0,,,0.0,泰国
2020-02-17,35,0,0,0,0,0,1,0.0,0,0,,,0.0,泰国
2020-02-24,37,0,22,0,0,0,2,0.0,22,0,,,0.0,泰国
2020-02-26,40,0,22,0,0,0,3,0.0,0,0,,,0.0,泰国
2020-02-28,41,0,28,0,0,0,1,0.0,6,0,,,0.0,泰国
2020-02-29,42,0,28,0,0,0,1,0.0,0,0,,,0.0,泰国
2020-03-01,42,0,28,1,0,0,0,0.0,0,1,,,0.0,泰国
2020-03-02,43,0,31,1,0,0,1,0.0,3,0,,,0.0,泰国
2020-03-05,47,0,31,1,0,0,4,0.0,0,0,0.0,,0.0,泰国
2020-03-06,48,0,31,1,0,0,1,0.0,0,0,0.0,,0.0,泰国
2020-03-07,50,0,31,1,0,0,2,0.0,0,0,0.0,,0.0,泰国
2020-03-10,53,0,31,1,0,0,3,0.0,0,0,0.0,,0.0,泰国
2020-03-11,59,0,34,1,0,0,6,0.0,3,0,0.0,,0.0,泰国
2020-03-12,70,0,35,1,0,0,11,0.0,1,0,0.0,,0.0,泰国
2020-03-14,82,0,35,1,0,0,12,0.0,0,0,0.0,,0.0,泰国
2020-03-15,114,0,35,1,0,0,32,0.0,0,0,0.0,,0.0,泰国
2020-03-16,147,0,37,1,0,0,33,0.0,2,0,0.0,,0.0,泰国
2020-03-17,177,0,41,1,0,0,30,0.0,4,0,0.0,,0.0,泰国
2020-03-18,212,0,42,1,0,0,35,0.0,1,0,0.0,,0.0,泰国
2020-03-19,272,0,42,1,0,0,60,0.0,0,0,0.0,,0.0,泰国
2020-03-20,322,0,43,1,0,0,50,0.0,1,0,0.0,,0.0,泰国
2020-03-21,411,0,44,1,0,0,89,0.0,1,0,0.0,,0.0,泰国
2020-03-22,599,0,45,1,0,0,188,0.0,1,0,0.0,,0.0,泰国
2020-03-23,721,0,52,1,0,0,122,0.0,7,0,0.0,,0.0,泰国
2020-03-24,827,0,57,4,0,0,106,0.0,5,3,0.0,,0.0,泰国
2020-03-25,934,0,70,4,0,0,107,0.0,13,0,0.0,,0.0,泰国
2020-03-26,1045,0,70,4,0,0,111,0.0,0,0,0.0,,0.0,泰国
2020-03-27,1136,0,97,5,0,0,91,0.0,27,1,0.0,,0.0,泰国
2020-03-28,1245,0,97,6,0,0,109,0.0,0,1,0.0,,0.0,泰国
2020-03-29,1388,0,97,7,0,0,143,0.0,0,1,0.0,,0.0,泰国
2020-03-30,1524,0,127,9,0,0,136,0.0,30,2,0.0,,0.0,泰国
2020-03-31,1651,0,127,10,0,0,127,0.0,0,1,0.0,,0.0,泰国
2020-04-01,1771,0,127,12,0,0,120,0.0,0,2,0.0,,0.0,泰国
2020-04-02,1875,0,505,15,0,0,104,0.0,378,3,0.0,,0.0,泰国
2020-04-03,1978,0,581,19,0,0,103,0.0,76,4,0.0,,0.0,泰国
2020-04-04,2067,0,612,20,0,0,89,0.0,31,1,0.0,,0.0,泰国
2020-04-05,2169,0,674,23,0,0,102,0.0,62,3,0.0,,0.0,泰国
2020-04-06,2220,0,793,26,0,0,51,0.0,119,3,0.0,,0.0,泰国
2020-04-07,2258,0,888,27,0,0,38,0.0,95,1,0.0,,0.0,泰国
2020-04-08,2369,0,888,30,0,0,111,0.0,0,3,0.0,,0.0,泰国
2020-04-09,2423,0,940,32,0,0,54,0.0,52,2,0.0,,0.0,泰国
2020-04-10,2473,0,1013,33,0,0,50,0.0,73,1,0.0,,0.0,泰国
2020-04-11,2518,0,1135,35,0,0,45,0.0,122,2,0.0,,0.0,泰国
2020-04-12,2551,0,1218,38,0,0,33,0.0,83,3,0.0,,0.0,泰国
2020-04-13,2579,0,1288,40,0,0,28,0.0,70,2,0.0,,0.0,泰国
2020-04-14,2613,0,1405,41,0,0,34,0.0,117,1,0.0,,0.0,泰国
2020-04-15,2643,0,1497,43,0,0,30,0.0,92,2,0.0,,0.0,泰国
2020-04-16,2671,0,1593,46,0,0,28,0.0,96,3,0.0,,0.0,泰国
2020-04-17,2733,0,1787,47,0,0,62,0.0,194,1,0.0,,0.0,泰国
2020-04-18,2733,0,1787,47,0,0,0,0.0,0,0,0.0,,0.0,泰国
2020-04-19,2765,0,1928,47,0,0,32,0.0,141,0,0.0,,0.0,泰国
2020-04-20,2792,0,1999,47,0,0,27,0.0,71,0,0.0,,0.0,泰国
2020-04-21,2826,0,2352,49,0,0,34,0.0,353,2,0.0,,0.0,泰国
2020-04-23,2839,0,2430,50,0,0,13,0.0,78,1,0.0,,0.0,泰国
2020-04-24,2854,0,2490,50,0,0,15,0.0,60,0,0.0,,0.0,泰国
2020-04-25,2907,0,2547,51,0,0,53,0.0,57,1,0.0,,0.0,泰国
2020-02-08,40,0,0,0,0,0,40,0.0,0,0,,,,新加坡
2020-02-09,43,0,0,0,0,0,3,0.0,0,0,,,0.0,新加坡
2020-02-10,45,0,0,0,0,0,2,0.0,0,0,,,0.0,新加坡
2020-02-11,47,0,9,0,0,0,2,0.0,9,0,,,0.0,新加坡
2020-02-12,50,0,15,0,0,0,3,0.0,6,0,,,0.0,新加坡
2020-02-13,58,0,15,0,0,0,8,0.0,0,0,,,0.0,新加坡
2020-02-14,67,0,15,0,0,0,9,0.0,0,0,,,0.0,新加坡
2020-02-15,75,0,18,0,0,0,8,0.0,3,0,,,0.0,新加坡
